,log2FC,padj
LOC_Os09g12500,-2.807544599,0.020057392
LOC_Os08g37595,-2.809256091,0.03850259
LOC_Os02g36770,-2.813393782,0.004926933
LOC_Os01g49360,-2.827101809,0.007626368
LOC_Os07g42626,-2.827101809,0.007626368
LOC_Os11g30200,-2.854446414,0.007678842
LOC_Os07g39910,-2.856625353,0.009812054
LOC_Os01g48700,-2.870259558,0.03850259
LOC_Os01g74600,-2.870259558,0.03850259
LOC_Os09g21850,-2.870259558,0.03850259
LOC_Os05g20450,-2.874485932,0.006383312
LOC_Os02g32290,-2.889647848,0.015240223
LOC_Os07g01750,-2.89982048,0.03224147
LOC_Os02g56500,-2.90532119,0.003616011
LOC_Os01g40700,-2.928156881,0.045799632
LOC_Os03g33920,-2.928156881,0.045799632
LOC_Os04g38420,-2.928156881,0.045799632
LOC_Os05g20440,-2.928156881,0.045799632
LOC_Os06g37570,-2.928156881,0.045799632
LOC_Os06g40850,-2.928156881,0.045799632
LOC_Os07g25120,-2.928156881,0.045799632
LOC_Os08g15236,-2.928156881,0.045799632
LOC_Os10g36190,-2.928787838,0.03224147
LOC_Os01g09860,-2.929011277,0.013339641
LOC_Os10g30150,-2.929241795,0.00562384
LOC_Os09g33550,-2.952595893,0.007555632
LOC_Os12g07400,-2.981983308,0.045799632
LOC_Os07g41190,-2.985033984,0.027120138
LOC_Os10g39950,-2.986113083,0.011706775
LOC_Os08g45110,-3.004655585,0.011706775
LOC_Os01g65480,-3.033873514,0.045799632
LOC_Os01g65840,-3.033873514,0.045799632
LOC_Os04g35430,-3.033873514,0.045799632
LOC_Os08g09230,-3.033873514,0.045799632
LOC_Os09g34990,-3.033873514,0.045799632
LOC_Os02g46690,-3.05108563,0.001659799
LOC_Os08g43750,-3.083961974,0.034780972
LOC_Os02g53690,-3.08724151,0.008141953
LOC_Os11g46980,-3.091346524,0.019434951
LOC_Os07g25810,-3.141702355,0.019434951
LOC_Os03g22050,-3.14403738,0.000810028
LOC_Os09g24490,-3.178044538,0.007116069
LOC_Os06g47950,-3.190359684,0.016551802
LOC_Os11g37270,-3.220483288,0.003307485
LOC_Os07g32710,-3.274593027,0.000902226
LOC_Os11g31380,-3.305273984,0.012140675
LOC_Os03g58180,-3.347011913,0.003998158
LOC_Os03g46420,-3.370070907,0.010453099
LOC_Os09g26920,-3.372540659,0.002037955
LOC_Os01g46230,-3.470338188,0.041756881
LOC_Os01g50849,-3.484291413,0.008819448
LOC_Os01g34590,-3.529855462,0.005932006
LOC_Os01g33710,-3.543762726,0.033664757
LOC_Os02g45700,-3.543762726,0.033664757
LOC_Os02g48880,-3.543762726,0.033664757
LOC_Os06g15730,-3.543762726,0.033664757
LOC_Os03g06360,-3.559805908,0.000234607
LOC_Os08g34550,-3.59998509,0.001942282
LOC_Os07g23944,-3.613630674,0.027322057
LOC_Os10g39000,-3.680270725,0.022314819
LOC_Os01g16860,-3.712470881,0.022314819
LOC_Os08g43370,-3.747579961,0.00028445
LOC_Os06g24404,-3.804971477,0.018334706
LOC_Os02g37140,-3.863499758,0.015150304
LOC_Os04g47420,-3.952878601,0.001732606
LOC_Os05g12460,-4.010040013,0.034780972
LOC_Os11g30210,-4.093284372,0.000174548
LOC_Os06g25250,-4.125071604,0.007434817
LOC_Os03g27003,-4.146219368,0.026706022
LOC_Os01g62490,-4.301891855,0.000562075
LOC_Os07g27650,-4.309845711,0.016225581
LOC_Os03g16610,-4.346418431,0.003915642
LOC_Os09g36350,-4.622335532,5.45E-05
LOC_Os04g28820,-5.047601139,0.000399481
LOC_Os10g14170,-5.049811675,0.002116575
LOC_Os03g46100,-5.330361097,1.58E-06
LOC_Os01g39700,-5.736486262,0.048219086
LOC_Os02g01570,-5.736486262,0.048219086
LOC_Os02g13660,-5.736486262,0.048219086
LOC_Os02g33540,-5.736486262,0.048219086
LOC_Os02g35300,-5.736486262,0.048219086
LOC_Os03g06750,-5.736486262,0.048219086
LOC_Os04g10200,-5.736486262,0.048219086
LOC_Os04g41238,-5.736486262,0.048219086
LOC_Os05g03380,-5.736486262,0.048219086
LOC_Os06g01550,-5.736486262,0.048219086
LOC_Os06g13070,-5.736486262,0.048219086
LOC_Os06g20480,-5.736486262,0.048219086
LOC_Os06g41270,-5.736486262,0.048219086
LOC_Os07g12700,-5.736486262,0.048219086
LOC_Os07g38350,-5.736486262,0.048219086
LOC_Os07g47140,-5.736486262,0.048219086
LOC_Os08g05930,-5.736486262,0.048219086
LOC_Os09g07110,-5.736486262,0.048219086
LOC_Os09g22350,-5.736486262,0.048219086
LOC_Os10g02620,-5.736486262,0.048219086
LOC_Os10g30760,-5.736486262,0.048219086
LOC_Os11g08120,-5.736486262,0.048219086
LOC_Os11g15090,-5.736486262,0.048219086
LOC_Os11g32100,-5.736486262,0.048219086
LOC_Os12g33230,-5.736486262,0.048219086
LOC_Os01g06630,-5.822356488,0.048219086
LOC_Os01g48410,-5.822356488,0.048219086
LOC_Os01g62360,-5.822356488,0.048219086
LOC_Os03g06654,-5.822356488,0.048219086
LOC_Os10g02490,-5.822356488,0.048219086
LOC_Os01g35810,-5.903401513,0.048219086
LOC_Os01g42294,-5.903401513,0.048219086
LOC_Os01g47870,-5.903401513,0.048219086
LOC_Os02g56520,-5.903401513,0.048219086
LOC_Os03g43114,-5.903401513,0.048219086
LOC_Os03g63200,-5.903401513,0.048219086
LOC_Os04g19990,-5.903401513,0.048219086
LOC_Os04g47630,-5.903401513,0.048219086
LOC_Os05g26020,-5.903401513,0.048219086
LOC_Os06g13500,-5.903401513,0.048219086
