,log2FC,padj
LOC_Os02g55870,–1.17981,0.0001
LOC_Os02g55890,3.68095,0.00005
LOC_Os02g56100,–1.53091,0.00005
LOC_Os02g56130,–1.23485,0.00005
LOC_Os02g56380,3.75706,0.00005
LOC_Os02g56500,3.01546,0.00005
LOC_Os02g56610,–1.28637,0.00005
LOC_Os02g56900,2.60931,0.00005
LOC_Os02g56920,–1.63936,0.00005
LOC_Os02g57110,–2.81615,0.00005
LOC_Os02g57160,2.79332,0.00005
LOC_Os02g57260,1.24467,0.00005
LOC_Os02g57280,3.88127,0.00005
LOC_Os02g57480,–1.34087,0.00005
LOC_Os02g57720,4.66534,0.00005
LOC_Os02g57840,2.32735,0.00005
LOC_Os02g58170,–4.24694,0.00005
LOC_Os02g58220,–2.65247,0.00005
LOC_Os02g58390,–1.446,0.00005
LOC_Os02g58720,–1.54657,0.00005
LOC_Os02g58740,–1.3966,0.00005
LOC_Os03g01008,–2.42752,0.00005
LOC_Os03g01014,1.53068,0.00005
LOC_Os03g01020,2.30706,0.00005
LOC_Os03g01170,–1.33341,0.00005
LOC_Os03g01260,–2.36269,0.00005
LOC_Os03g01320,–2.13555,0.00005
LOC_Os03g01330,–1.06167,0.00005
LOC_Os03g01590,–1.41573,0.00005
LOC_Os03g01740,3.81717,0.00005
LOC_Os03g01980,–1.21636,0.00005
LOC_Os03g02240,–1.457,0.00005
LOC_Os03g02310,–1.2803,0.00005
LOC_Os03g02514,2.27713,0.00005
LOC_Os03g02530,2.40383,0.00005
LOC_Os03g02550,2.82254,0.00005
LOC_Os03g02660,–1.45558,0.00005
LOC_Os03g02685,2.6475,0.00005
LOC_Os03g02740,–2.41961,0.00005
LOC_Os03g02860,–1.1103,0.00005
LOC_Os03g02980,1.98549,0.00005
LOC_Os03g03034,1.54048,0.00005
LOC_Os03g03200,3.42818,0.00005
LOC_Os03g03370,4.4955,0.00005
LOC_Os03g03510,1.19086,0.00005
LOC_Os03g03660,1.46858,0.00005
LOC_Os03g03810,2.86373,0.00005
LOC_Os03g03900,1.06376,0.00005
LOC_Os03g04000,1.65726,0.00005
LOC_Os03g04020,3.5485,0.00005
LOC_Os03g04070,3.47041,0.00005
LOC_Os03g04220,–1.25116,0.00005
LOC_Os03g04240,–1.24577,0.00005
LOC_Os03g04250,–1.0922,0.00005
LOC_Os03g04490,–1.33499,0.00005
LOC_Os03g04770,7.33721,0.00005
LOC_Os03g04930,1.51095,0.00005
LOC_Os03g04990,–1.36877,0.00005
LOC_Os03g05110,1.20465,0.00005
LOC_Os03g05200,1.18702,0.00005
LOC_Os03g05270,4.02721,0.00005
LOC_Os03g05740,1.28462,0.00005
LOC_Os03g05750,1.85276,0.00005
LOC_Os03g06390,2.92841,0.00005
LOC_Os03g06410,1.05095,0.00005
LOC_Os03g06460,–1.33628,0.00005
LOC_Os03g06490,1.64678,0.00005
LOC_Os03g06670,–1.28787,0.00005
LOC_Os03g06850,1.45348,0.00005
LOC_Os03g06860,1.91681,0.00005
LOC_Os03g06970,–1.60761,0.00005
LOC_Os03g07120,–1.9968,0.0001
LOC_Os03g07250,–1.99269,0.00015
LOC_Os03g07260,–1.19939,0.00005
LOC_Os03g07450,–1.78415,0.00005
LOC_Os03g07600,3.51519,0.00005
LOC_Os03g07890,2.37968,0.00005
LOC_Os03g07990,1.39867,0.00005
LOC_Os03g08330,5.10261,0.00005
LOC_Os03g08390,1.9553,0.00005
LOC_Os03g08500,2.04123,0.00005
LOC_Os03g08540,–1.80541,0.00005
LOC_Os03g08790,–2.16275,0.00005
LOC_Os03g08840,1.7484,0.00005
LOC_Os03g08900,2.94062,0.00005
LOC_Os03g08920,3.30359,0.00005
LOC_Os03g08970,2.31406,0.00005
LOC_Os03g09170,7.21278,0.00005
LOC_Os03g09200,–1.63428,0.00005
LOC_Os03g09220,1.1017,0.00005
LOC_Os03g09250,1.19879,0.00005
LOC_Os03g09900,5.29596,0.00005
LOC_Os03g10040,–1.53402,0.0001
LOC_Os03g10210,1.63378,0.00005
LOC_Os03g10250,1.8143,0.00005
LOC_Os03g10410,–1.18448,0.00005
LOC_Os03g10800,1.00211,0.00005
LOC_Os03g10860,2.94676,0.00005
LOC_Os03g11210,–1.13722,0.00005
LOC_Os03g11370,–1.42144,0.00005
LOC_Os03g11510,–1.17653,0.00015
LOC_Os03g11540,–1.55337,0.00005
LOC_Os03g11550,1.34872,0.00005
LOC_Os03g11600,–1.14773,0.00005
LOC_Os03g11670,–1.63236,0.00005
LOC_Os03g11680,–1.5882,0.00005
LOC_Os03g12030,–1.22157,0.00005
LOC_Os03g12140,–1.26663,0.00005
LOC_Os03g12250,–1.75674,0.00005
LOC_Os03g12260,–2.5692,0.00015
LOC_Os03g12290,1.04235,0.00005
LOC_Os03g12390,1.48078,0.00005
LOC_Os03g12730,–1.65701,0.00005
LOC_Os03g12790,–1.81693,0.00005
LOC_Os03g12820,1.82846,0.00005
LOC_Os03g13130,–1.54787,0.00005
LOC_Os03g13200,–1.00908,0.00005
LOC_Os03g13300,2.81822,0.00005
LOC_Os03g13400,–1.45783,0.00005
LOC_Os03g13570,–1.78812,0.00005
LOC_Os03g13600,–1.3262,0.00005
LOC_Os03g13810,1.48263,0.00005
LOC_Os03g13820,1.36341,0.00005
LOC_Os03g13840,2.92747,0.00005
LOC_Os03g13860,1.78966,0.00005
LOC_Os03g13870,3.18382,0.00005
LOC_Os03g14010,1.82995,0.00005
LOC_Os03g14050,1.0105,0.00005
LOC_Os03g14080,–1.33164,0.00005
LOC_Os03g14210,–1.16419,0.00005
LOC_Os03g14370,1.59581,0.00005
LOC_Os03g14590,4.54252,0.00005
LOC_Os03g14950,1.96242,0.00005
LOC_Os03g15040,3.28329,0.00005
LOC_Os03g15270,4.88963,0.00005
LOC_Os03g15460,3.05121,0.00005
LOC_Os03g15530,1.42678,0.00005
LOC_Os03g15790,–1.52976,0.00005
LOC_Os03g15890,1.40872,0.00005
LOC_Os03g15960,3.31026,0.00005
LOC_Os03g16170,5.86104,0.00005
LOC_Os03g16334,1.04456,0.00005
LOC_Os03g16350,1.86514,0.00005
LOC_Os03g16460,2.55995,0.00005
LOC_Os03g16780,–1.18757,0.00005
LOC_Os03g16860,2.68212,0.00005
LOC_Os03g17000,1.06225,0.00005
LOC_Os03g17020,1.00871,0.00005
LOC_Os03g17240,1.18061,0.00005
LOC_Os03g17260,–1.43633,0.00005
LOC_Os03g17570,1.72846,0.00005
LOC_Os03g17700,4.01257,0.00005
LOC_Os03g17760,–1.298,0.00005
LOC_Os03g17790,3.76082,0.00005
LOC_Os03g17800,2.90947,0.0001
LOC_Os03g17900,2.58134,0.00005
LOC_Os03g17980,1.07995,0.00005
LOC_Os03g18070,1.01845,0.00005
LOC_Os03g18130,3.24977,0.00005
LOC_Os03g18200,1.25975,0.00005
LOC_Os03g18220,1.07908,0.00005
LOC_Os03g18360,2.25015,0.00005
LOC_Os03g18454,1.07413,0.00005
LOC_Os03g18490,8.17936,0.00005
LOC_Os03g18630,–1.52655,0.00005
LOC_Os03g18740,–3.19784,0.00015
LOC_Os03g18770,3.03817,0.00005
LOC_Os03g18870,2.53223,0.00005
LOC_Os03g18890,1.35324,0.00005
LOC_Os03g19200,–1.59329,0.00005
LOC_Os03g19220,3.25199,0.00005
LOC_Os03g19250,1.41859,0.00005
LOC_Os03g19270,7.93269,0.00005
LOC_Os03g19400,1.72734,0.00005
LOC_Os03g19452,–1.83461,0.00005
LOC_Os03g19680,1.01975,0.0001
LOC_Os03g20120,4.61934,0.00005
LOC_Os03g20450,–1.31022,0.00005
LOC_Os03g20530,1.53664,0.00005
LOC_Os03g20550,1.48648,0.0001
LOC_Os03g20949,1.83441,0.00005
LOC_Os03g21000,2.81869,0.00005
LOC_Os03g21030,7.40976,0.00005
LOC_Os03g21370,1.41278,0.00005
LOC_Os03g21480,2.51651,0.00005
LOC_Os03g21510,–1.03099,0.00005
LOC_Os03g21640,2.41067,0.00005
LOC_Os03g21720,1.60902,0.00005
LOC_Os03g21730,–1.41996,0.00005
LOC_Os03g21820,–1.20715,0.00005
LOC_Os03g21850,1.36705,0.00005
LOC_Os03g21970,–1.84566,0.00005
LOC_Os03g22120,1.43565,0.00005
LOC_Os03g22270,2.41704,0.00005
LOC_Os03g22490,1.27628,0.00005
LOC_Os03g22770,1.55204,0.00005
LOC_Os03g22790,5.53144,0.00005
LOC_Os03g23010,1.59716,0.00005
LOC_Os03g23960,–1.72231,0.00005
LOC_Os03g24184,1.58875,0.00005
LOC_Os03g24950,1.89187,0.00005
LOC_Os03g25120,–1.7473,0.00005
LOC_Os03g25400,1.05142,0.00005
LOC_Os03g25450,–1.41905,0.00005
LOC_Os03g25750,1.2228,0.00005
LOC_Os03g25760,2.59321,0.00005
LOC_Os03g25770,1.93584,0.00005
LOC_Os03g26210,3.45402,0.00005
LOC_Os03g26650,–1.76346,0.00005
LOC_Os03g26870,4.81041,0.00005
LOC_Os03g26910,4.33243,0.00005
LOC_Os03g27019,1.31922,0.00005
LOC_Os03g27080,1.01744,0.00005
LOC_Os03g27230,2.23843,0.00005
LOC_Os03g27990,–1.05533,0.00005
LOC_Os03g28130,–2.21194,0.00005
LOC_Os03g28940,2.30983,0.00005
LOC_Os03g28980,2.48321,0.00005
LOC_Os03g29180,1.14793,0.00005
LOC_Os03g29540,1.20767,0.00005
LOC_Os03g29970,3.95711,0.00005
LOC_Os03g29980,1.41254,0.00005
LOC_Os03g30060,–1.52833,0.00005
LOC_Os03g30300,1.49167,0.00005
LOC_Os03g30570,1.96694,0.00005
LOC_Os03g30950,–2.075,0.00005
LOC_Os03g31026,2.03053,0.00005
LOC_Os03g31550,1.7035,0.00005
LOC_Os03g31880,–1.68685,0.00005
LOC_Os03g32314,1.7026,0.00005
LOC_Os03g33090,1.35961,0.00005
LOC_Os03g37010,1.36285,0.00005
LOC_Os03g37810,–1.10629,0.00005
LOC_Os03g38540,1.43245,0.00005
LOC_Os03g38970,2.48664,0.00005
LOC_Os03g39740,–1.06023,0.00005
LOC_Os03g40100,1.10121,0.00005
LOC_Os03g40260,1.01451,0.00005
LOC_Os03g40830,–1.26876,0.00005
LOC_Os03g41060,1.79837,0.00005
LOC_Os03g41080,1.34076,0.00005
LOC_Os03g41460,4.07213,0.00005
LOC_Os03g42464,1.44198,0.00005
LOC_Os03g43430,1.00054,0.00005
LOC_Os03g43510,–1.12189,0.00005
LOC_Os03g43580,–2.58398,0.00005
LOC_Os03g43590,1.90623,0.00005
LOC_Os03g43684,1.13361,0.00005
LOC_Os03g43720,2.36234,0.00005
LOC_Os03g43880,5.22319,0.00005
LOC_Os03g44380,6.74732,0.00005
LOC_Os03g44710,–1.068,0.00005
LOC_Os03g45210,4.3188,0.00005
LOC_Os03g45280,4.4991,0.00005
LOC_Os03g45370,2.2521,0.00005
LOC_Os03g45870,–2.68293,0.00005
LOC_Os03g45930,1.04029,0.00005
LOC_Os03g46090,–1.18941,0.00005
LOC_Os03g46110,–1.71942,0.00005
LOC_Os03g46260,–1.57906,0.00005
LOC_Os03g46350,–1.74469,0.00005
LOC_Os03g46640,–2.489,0.00005
LOC_Os03g47070,1.35049,0.00005
LOC_Os03g47190,–1.22478,0.00005
LOC_Os03g47500,1.25747,0.00005
LOC_Os03g47610,1.20947,0.00005
LOC_Os03g47730,–1.73087,0.0001
LOC_Os03g48180,1.11219,0.00005
LOC_Os03g48600,–1.42643,0.00005
LOC_Os03g49200,–1.67369,0.00005
LOC_Os03g49350,1.86663,0.00005
LOC_Os03g49380,1.29903,0.00005
LOC_Os03g49430,2.04398,0.00005
LOC_Os03g49440,5.84374,0.00005
LOC_Os03g49510,1.51838,0.00005
LOC_Os03g49620,1.54644,0.00005
LOC_Os03g49630,2.78768,0.00005
LOC_Os03g50110,1.05971,0.00005
LOC_Os03g50130,1.36283,0.00005
LOC_Os03g50140,–1.91582,0.00005
LOC_Os03g50280,2.35916,0.00005
LOC_Os03g50310,1.42377,0.00005
LOC_Os03g50780,1.65443,0.00005
LOC_Os03g50860,–1.15112,0.00005
LOC_Os03g50960,3.57958,0.00015
LOC_Os03g51010,5.23734,0.00005
LOC_Os03g51030,1.61291,0.00005
LOC_Os03g51380,1.38739,0.00005
LOC_Os03g51610,1.2487,0.00005
LOC_Os03g51650,1.4496,0.00005
LOC_Os03g51740,2.28198,0.00005
LOC_Os03g51760,–1.27388,0.00005
LOC_Os03g51920,3.78067,0.00005
LOC_Os03g52120,1.02513,0.00005
LOC_Os03g52239,–1.63882,0.00005
LOC_Os03g52320,–1.62072,0.00005
LOC_Os03g52650,–1.23132,0.00005
LOC_Os03g52670,1.23371,0.00005
LOC_Os03g52680,1.21227,0.00005
LOC_Os03g52860,1.96988,0.00005
LOC_Os03g52880,–1.17171,0.00005
LOC_Os03g53200,1.85793,0.00005
LOC_Os03g53270,1.4773,0.00005
LOC_Os03g53340,7.30237,0.00005
LOC_Os03g53410,2.71953,0.00005
LOC_Os03g53520,–1.308,0.00005
LOC_Os03g53580,–1.03396,0.00005
LOC_Os03g53900,1.10977,0.00005
LOC_Os03g54050,3.37683,0.00005
LOC_Os03g54160,1.27196,0.00005
LOC_Os03g55164,1.16337,0.00005
LOC_Os03g55200,–1.56376,0.00005
LOC_Os03g55290,1.68433,0.00005
LOC_Os03g55320,1.63847,0.00005
LOC_Os03g55420,1.69344,0.00005
LOC_Os03g55530,1.53578,0.00005
LOC_Os03g55540,2.70508,0.00005
LOC_Os03g55590,2.0514,0.00005
LOC_Os03g55670,2.56993,0.00005
LOC_Os03g55776,1.89547,0.00005
LOC_Os03g55800,2.57878,0.00005
LOC_Os03g55820,1.21295,0.00005
LOC_Os03g55830,–1.2191,0.00005
LOC_Os03g55850,1.05553,0.00005
LOC_Os03g55890,–1.07437,0.00005
LOC_Os03g56050,–1.60024,0.00005
LOC_Os03g56060,1.02883,0.00005
LOC_Os03g56200,–1.52773,0.00005
LOC_Os03g56220,–1.02106,0.00005
LOC_Os03g56700,–1.81041,0.00005
LOC_Os03g57149,–1.80226,0.00005
LOC_Os03g57190,–2.35163,0.00005
LOC_Os03g57240,–1.86568,0.00005
LOC_Os03g57349,1.25711,0.00005
LOC_Os03g57450,1.00639,0.00005
LOC_Os03g57640,7.48034,0.00005
LOC_Os03g57660,1.96816,0.00005
LOC_Os03g57840,1.25308,0.00005
LOC_Os03g57870,–1.06166,0.0001
LOC_Os03g57880,2.70027,0.00005
LOC_Os03g58170,2.39808,0.00005
LOC_Os03g58300,2.57642,0.0001
LOC_Os03g58530,1.14348,0.00005
LOC_Os03g58790,4.66042,0.00005
LOC_Os03g58890,2.90444,0.00005
LOC_Os03g58970,1.08948,0.00005
LOC_Os03g59180,1.66537,0.00005
LOC_Os03g59320,4.00481,0.00005
LOC_Os03g59360,2.02833,0.00005
LOC_Os03g60080,6.05784,0.00005
LOC_Os03g60110,–1.46843,0.00005
LOC_Os03g60340,–1.07766,0.00005
LOC_Os03g60840,3.08613,0.00005
LOC_Os03g60850,–1.38945,0.00005
LOC_Os03g60880,1.03948,0.00005
LOC_Os03g61710,1.0495,0.00005
LOC_Os03g61780,–1.11028,0.00005
LOC_Os03g61960,1.47585,0.00005
LOC_Os03g62010,–2.11595,0.00005
LOC_Os03g62270,–1.63719,0.00005
LOC_Os03g62740,–2.11328,0.00005
LOC_Os03g62750,2.32499,0.00005
LOC_Os03g62760,2.32355,0.00005
LOC_Os03g62950,–1.15219,0.0001
LOC_Os03g63060,–2.07189,0.00015
LOC_Os03g63270,3.61542,0.00005
LOC_Os03g63370,–1.27551,0.00005
LOC_Os03g63660,–1.70132,0.00005
LOC_Os03g63950,2.33392,0.00005
LOC_Os03g63970,–1.18234,0.00005
LOC_Os03g64010,1.39335,0.00005
LOC_Os03g64070,1.76103,0.00005
LOC_Os04g01490,–2.23043,0.00005
LOC_Os04g01610,–1.95967,0.00005
LOC_Os04g01740,1.32788,0.00005
LOC_Os04g02530,2.85717,0.00005
LOC_Os04g02910,1.27418,0.00005
LOC_Os04g05010,1.46614,0.00005
LOC_Os04g05050,2.53196,0.00005
LOC_Os04g05070,–2.18122,0.00005
LOC_Os04g08764,–1.80938,0.00005
LOC_Os04g09800,–2.47951,0.00005
LOC_Os04g10650,–3.33621,0.00005
LOC_Os04g11524,2.2144,0.00005
LOC_Os04g12980,1.1799,0.00005
LOC_Os04g13160,–2.43554,0.00005
LOC_Os04g14150,2.0245,0.00005
LOC_Os04g14790,1.41071,0.00005
LOC_Os04g15800,–1.35473,0.00005
LOC_Os04g17100,4.22238,0.00005
LOC_Os04g19140,–1.50965,0.00005
LOC_Os04g19740,1.7683,0.00005
LOC_Os04g20749,1.78517,0.00005
LOC_Os04g23220,–2.04359,0.00005
LOC_Os04g23550,5.98805,0.00005
LOC_Os04g24140,2.55481,0.00005
LOC_Os04g25784,1.40513,0.00005
LOC_Os04g28420,4.94128,0.00005
LOC_Os04g29450,2.5245,0.00005
LOC_Os04g30420,1.19907,0.00005
LOC_Os04g30770,–1.62684,0.0001
LOC_Os04g30930,–1.58449,0.00005
LOC_Os04g31340,1.29845,0.00005
LOC_Os04g31350,1.81844,0.0001
LOC_Os04g31400,–1.28406,0.00005
LOC_Os04g31710,6.4786,0.00005
LOC_Os04g31924,1.69561,0.00005
LOC_Os04g32540,–1.00586,0.00005
LOC_Os04g32920,1.30004,0.00005
LOC_Os04g33030,–1.41658,0.00005
LOC_Os04g33050,–1.55732,0.00005
LOC_Os04g33110,1.80574,0.00005
LOC_Os04g33190,2.46398,0.00005
LOC_Os04g33200,2.53227,0.00005
LOC_Os04g33370,–1.23597,0.00005
LOC_Os04g33390,2.42068,0.00005
LOC_Os04g33440,1.1781,0.00005
LOC_Os04g33560,–1.21765,0.00005
LOC_Os04g33600,1.20427,0.00005
LOC_Os04g33640,6.16707,0.00005
LOC_Os04g33680,–1.35833,0.00005
LOC_Os04g33740,–1.70063,0.00005
LOC_Os04g33810,1.31358,0.00005
LOC_Os04g33820,6.05368,0.00005
LOC_Os04g33830,1.22899,0.00005
LOC_Os04g33870,–1.05697,0.00005
LOC_Os04g33900,–1.91163,0.0001
LOC_Os04g33990,1.806,0.00005
LOC_Os04g34540,1.2327,0.00005
LOC_Os04g35060,1.56261,0.00005
LOC_Os04g35490,2.63416,0.00005
LOC_Os04g35560,1.77653,0.00005
LOC_Os04g35840,2.41909,0.00005
LOC_Os04g35880,1.04509,0.00005
LOC_Os04g36740,–1.83025,0.00005
LOC_Os04g37600,–1.38476,0.00005
LOC_Os04g37619,3.12412,0.00005
LOC_Os04g37710,1.40077,0.00005
LOC_Os04g37880,2.26245,0.00005
LOC_Os04g37904,1.03595,0.00005
LOC_Os04g38570,–1.44484,0.00005
LOC_Os04g38720,–3.26654,0.00005
LOC_Os04g38740,–2.08398,0.00005
LOC_Os04g38810,–1.57485,0.00005
LOC_Os04g38910,–1.43043,0.00005
LOC_Os04g39110,–1.15807,0.00005
LOC_Os04g39150,1.8281,0.00005
LOC_Os04g39430,–2.95468,0.00005
LOC_Os04g39610,–1.44644,0.00005
LOC_Os04g39650,–1.27795,0.00005
LOC_Os04g39880,1.13414,0.00005
LOC_Os04g39980,1.79968,0.00005
LOC_Os04g40040,1.8536,0.00005
LOC_Os04g40510,–1.12839,0.00005
LOC_Os04g40540,1.21973,0.00005
LOC_Os04g40560,3.71332,0.00005
LOC_Os04g40630,1.75572,0.00005
LOC_Os04g40700,1.41444,0.00005
LOC_Os04g40970,–1.40821,0.00005
LOC_Os04g41460,1.2104,0.00005
LOC_Os04g41570,1.68444,0.00005
LOC_Os04g41900,–1.83862,0.00005
LOC_Os04g41960,3.54607,0.00005
LOC_Os04g41970,4.25597,0.00005
LOC_Os04g42430,1.32677,0.00005
LOC_Os04g42470,2.74714,0.00005
LOC_Os04g42480,1.31442,0.00005
LOC_Os04g42520,–1.63439,0.00005
LOC_Os04g42600,–1.03495,0.00005
LOC_Os04g42650,–1.48432,0.0001
LOC_Os04g42690,–1.28628,0.00015
LOC_Os04g42860,–1.02291,0.00005
LOC_Os04g43300,–1.13878,0.00005
LOC_Os04g43310,2.57209,0.00005
LOC_Os04g43680,2.27669,0.00005
LOC_Os04g43840,–2.06825,0.00005
LOC_Os04g43910,–2.35802,0.00005
LOC_Os04g43990,3.4304,0.00005
LOC_Os04g44354,2.39028,0.00005
LOC_Os04g44440,–2.23432,0.00005
LOC_Os04g44500,3.14072,0.00005
LOC_Os04g44510,3.21243,0.00005
LOC_Os04g44530,2.91589,0.00005
LOC_Os04g44640,–1.05295,0.00005
LOC_Os04g44670,3.79112,0.00005
LOC_Os04g44820,4.13795,0.00005
LOC_Os04g44870,2.26219,0.00005
LOC_Os04g45020,2.7385,0.0001
LOC_Os04g45340,2.13943,0.00005
LOC_Os04g45730,2.89708,0.00005
LOC_Os04g45750,–1.01254,0.00005
LOC_Os04g45810,5.61359,0.00005
LOC_Os04g45940,1.6358,0.00005
LOC_Os04g46200,1.78355,0.00005
LOC_Os04g46220,3.87578,0.00005
LOC_Os04g46280,1.57911,0.00005
LOC_Os04g46440,2.65954,0.00005
LOC_Os04g47220,2.22108,0.00005
LOC_Os04g47480,–1.7547,0.00005
LOC_Os04g47700,3.86447,0.00005
LOC_Os04g47780,2.09529,0.00005
LOC_Os04g47860,–2.25252,0.00005
LOC_Os04g47890,–2.29966,0.00005
LOC_Os04g48010,–1.36913,0.00005
LOC_Os04g48030,1.83915,0.00005
LOC_Os04g48270,1.29858,0.00005
LOC_Os04g48290,1.42697,0.00005
LOC_Os04g48416,–1.17843,0.00005
LOC_Os04g48510,–2.0443,0.00005
LOC_Os04g48760,–1.84059,0.00005
LOC_Os04g48800,1.18734,0.00005
LOC_Os04g48830,1.04239,0.00005
LOC_Os04g49000,3.07396,0.00005
LOC_Os04g49110,1.01969,0.00005
LOC_Os04g49150,–1.1618,0.00005
LOC_Os04g49260,2.92865,0.00005
LOC_Os04g49370,5.0794,0.00005
LOC_Os04g49430,1.33222,0.00005
LOC_Os04g49450,1.92579,0.00005
LOC_Os04g49510,1.65503,0.00005
LOC_Os04g49550,2.38656,0.00005
LOC_Os04g49680,1.51708,0.00005
LOC_Os04g49980,5.0335,0.00005
LOC_Os04g50090,–2.12924,0.00005
LOC_Os04g50120,3.03633,0.00005
LOC_Os04g50176,3.81206,0.00005
LOC_Os04g50970,2.41216,0.00005
LOC_Os04g51460,2.94351,0.00005
LOC_Os04g51610,1.90299,0.00005
LOC_Os04g51796,2.9533,0.00005
LOC_Os04g51890,1.38997,0.00015
LOC_Os04g52000,1.1758,0.00005
LOC_Os04g52090,3.03735,0.00005
LOC_Os04g52110,3.49171,0.00005
LOC_Os04g52164,–1.78094,0.00005
LOC_Os04g52320,–1.95185,0.00005
LOC_Os04g52450,1.56594,0.00005
LOC_Os04g52460,1.85224,0.00005
LOC_Os04g52840,1.26513,0.00005
LOC_Os04g52940,–1.19738,0.00005
LOC_Os04g53190,2.65941,0.00005
LOC_Os04g53620,2.07125,0.00005
LOC_Os04g53750,1.6852,0.00005
LOC_Os04g53950,–1.44666,0.00005
LOC_Os04g53990,1.5339,0.00005
LOC_Os04g54230,3.98543,0.00005
LOC_Os04g54240,4.13662,0.00005
LOC_Os04g54280,4.76805,0.00005
LOC_Os04g54300,5.76078,0.00005
LOC_Os04g54310,5.79096,0.00005
LOC_Os04g55120,–1.40499,0.00005
LOC_Os04g55159,–1.38749,0.00005
LOC_Os04g55260,1.11829,0.00005
LOC_Os04g55270,1.17216,0.00015
LOC_Os04g55520,1.99257,0.00005
LOC_Os04g55710,–2.59885,0.00005
LOC_Os04g55800,–1.09534,0.00005
LOC_Os04g56060,–2.32601,0.00005
LOC_Os04g56170,–1.31245,0.0001
LOC_Os04g56180,–1.81375,0.00005
LOC_Os04g56680,–1.60357,0.00005
LOC_Os04g57180,2.36036,0.00005
LOC_Os04g57200,2.31071,0.00005
LOC_Os04g57300,1.38536,0.00005
LOC_Os04g57320,1.61629,0.00005
LOC_Os04g57440,2.21421,0.00005
LOC_Os04g57540,1.37249,0.00005
LOC_Os04g57550,1.53467,0.00005
LOC_Os04g57560,1.19168,0.00005
LOC_Os04g57690,1.23487,0.00005
LOC_Os04g57730,–1.37189,0.00005
LOC_Os04g57760,2.42758,0.00005
LOC_Os04g57930,1.09456,0.00015
LOC_Os04g58190,2.31487,0.00005
LOC_Os04g58280,6.14867,0.00005
LOC_Os04g58710,1.54735,0.00005
LOC_Os04g58730,1.1864,0.00005
LOC_Os04g58800,2.04208,0.00005
LOC_Os04g58810,2.38753,0.00005
LOC_Os04g58820,–3.41446,0.00005
LOC_Os04g58860,1.4098,0.00005
LOC_Os04g58890,2.53738,0.00005
LOC_Os04g59050,–1.26006,0.00005
LOC_Os04g59150,3.29653,0.00005
LOC_Os04g59190,6.03078,0.00005
LOC_Os04g59210,2.59238,0.00005
LOC_Os04g59260,3.38104,0.00005
LOC_Os04g59520,1.70508,0.00005
LOC_Os05g01256,–1.49597,0.00005
LOC_Os05g02420,–3.49391,0.00005
LOC_Os05g02564,1.12699,0.00005
LOC_Os05g02730,–2.90104,0.00005
LOC_Os05g02780,1.04788,0.00005
LOC_Os05g02810,–2.96585,0.00005
LOC_Os05g03450,–1.02014,0.00005
LOC_Os05g03480,1.05068,0.00005
LOC_Os05g03760,2.8333,0.00005
LOC_Os05g04360,1.68247,0.00005
LOC_Os05g04380,1.50945,0.00005
LOC_Os05g04620,1.4598,0.00005
LOC_Os05g04630,1.59111,0.00005
LOC_Os05g04680,2.78824,0.00005
LOC_Os05g04890,–1.27836,0.00005
LOC_Os05g05210,1.83034,0.00005
LOC_Os05g05600,1.28411,0.00005
LOC_Os05g05820,–1.97232,0.00005
LOC_Os05g05940,1.01531,0.00005
LOC_Os05g06530,1.27301,0.0001
LOC_Os05g06660,–1.23508,0.00005
LOC_Os05g06840,–2.01261,0.00005
LOC_Os05g07600,–1.43205,0.00005
LOC_Os05g07740,–1.45676,0.00005
LOC_Os05g07764,–1.83766,0.00005
LOC_Os05g07820,–1.69586,0.00005
LOC_Os05g07940,2.89922,0.00005
LOC_Os05g08420,3.14088,0.00005
LOC_Os05g08480,–2.26385,0.00005
LOC_Os05g08530,–1.7194,0.00005
LOC_Os05g08570,1.05514,0.00005
LOC_Os05g08610,1.23065,0.00005
LOC_Os05g08640,1.95735,0.00005
LOC_Os05g08730,1.08689,0.00005
LOC_Os05g08750,2.27408,0.00005
LOC_Os05g08910,2.74393,0.00005
LOC_Os05g09500,1.96969,0.00005
LOC_Os05g09640,–1.99987,0.00005
LOC_Os05g09704,–2.96777,0.00005
LOC_Os05g09740,1.47102,0.00005
LOC_Os05g10210,–1.57428,0.0001
LOC_Os05g10414,1.51638,0.00005
LOC_Os05g10670,2.6229,0.00005
LOC_Os05g10754,1.71212,0.00005
LOC_Os05g10940,1.21786,0.00005
LOC_Os05g11570,–1.34702,0.00005
LOC_Os05g11810,3.59241,0.00005
LOC_Os05g11910,2.31647,0.00005
LOC_Os05g11950,1.13723,0.00005
LOC_Os05g11980,–1.6198,0.00005
LOC_Os05g12260,1.66957,0.00005
LOC_Os05g13300,–1.24353,0.00005
LOC_Os05g13320,–1.43395,0.00005
LOC_Os05g13580,2.21813,0.00005
LOC_Os05g13940,–1.13549,0.00005
LOC_Os05g14590,–1.10105,0.00005
LOC_Os05g15510,–1.67131,0.00005
LOC_Os05g18604,3.07143,0.00005
LOC_Os05g21180,2.32461,0.00005
LOC_Os05g23450,–1.0437,0.00005
LOC_Os05g23880,–1.75689,0.00005
LOC_Os05g24650,2.67448,0.00005
LOC_Os05g25540,–1.55751,0.0001
LOC_Os05g25640,2.64359,0.00005
LOC_Os05g26820,–1.2726,0.00005
LOC_Os05g27730,4.75217,0.00005
LOC_Os05g27780,3.84185,0.00005
