,log2FC,padj
LOC_Os10g21328,2.654320902,0.006706733
LOC_Os01g42520,2.653689304,0.009812054
LOC_Os01g47780,2.653689304,0.009812054
LOC_Os07g09140,2.650831716,0.011004551
LOC_Os02g48470,2.633848329,0.030962986
LOC_Os01g51980,2.632645409,0.00503489
LOC_Os10g39936,2.630535468,0.005975342
LOC_Os06g48600,2.6269631,0.010121155
LOC_Os12g13340,2.626542879,0.009676606
LOC_Os03g12250,2.625637212,0.006059045
LOC_Os08g43270,2.619176747,0.005235473
LOC_Os03g52880,2.610762091,0.008826286
LOC_Os03g12260,2.601348699,0.007477541
LOC_Os06g18790,2.600857018,0.036013059
LOC_Os12g17600,2.590867918,0.003452707
LOC_Os06g45370,2.58999213,0.015540812
LOC_Os10g26240,2.588528414,0.029884417
LOC_Os01g55600,2.583978671,0.020429716
LOC_Os11g05640,2.580676039,0.004021498
LOC_Os12g03350,2.574106621,0.01348744
LOC_Os10g10580,2.571264383,0.03224147
LOC_Os04g31170,2.567093575,0.042028125
LOC_Os10g40610,2.567093575,0.042028125
LOC_Os12g44230,2.567093575,0.042028125
LOC_Os03g04680,2.561168304,0.029884417
LOC_Os05g49370,2.561168304,0.029884417
LOC_Os05g51610,2.561168304,0.029884417
LOC_Os02g46560,2.557161118,0.016035504
LOC_Os08g03670,2.557161118,0.016035504
LOC_Os02g53350,2.554096124,0.00557297
LOC_Os05g45920,2.5473884,0.01212097
LOC_Os09g28390,2.546417214,0.006332879
LOC_Os02g09940,2.544334813,0.009055477
LOC_Os06g20870,2.53465109,0.012387782
LOC_Os06g17920,2.533790104,0.016035504
