,log2FC,padj
LOC_Os05g50610,1.797915917,5.00E-05
LOC_Os03g63330,1.795459195,5.00E-05
LOC_Os03g44420,1.792190282,0.0003
LOC_Os06g20040,1.787688057,5.00E-05
LOC_Os03g52070,1.786328531,0.00025
LOC_Os11g10640,1.785381236,5.00E-05
LOC_Os07g03890,1.784998089,5.00E-05
LOC_Os01g03380,1.784830755,5.00E-05
LOC_Os05g02200,1.78219094,5.00E-05
LOC_Os12g02330,1.77920616,5.00E-05
LOC_Os12g02450,1.778712069,5.00E-05
LOC_Os06g10280,1.775200501,5.00E-05
LOC_Os12g37650,1.774862131,5.00E-05
LOC_Os04g02510,1.771846846,5.00E-05
LOC_Os05g30700,1.771749038,5.00E-05
LOC_Os02g54180,1.770879689,0.0072
LOC_Os11g24510,1.768361919,5.00E-05
LOC_Os11g41710,1.768243303,5.00E-05
LOC_Os08g01490,1.767437867,5.00E-05
LOC_Os08g37020,1.766694406,0.0047
LOC_Os05g49170,1.76637949,5.00E-05
LOC_Os02g07480,1.76609831,5.00E-05
LOC_Os03g17850,1.765018887,0.00295
LOC_Os01g11990,1.762765613,0.0004
LOC_Os04g09654,1.762505054,5.00E-05
LOC_Os11g17480,1.761472485,0.00765
LOC_Os02g43280,1.759934943,5.00E-05
LOC_Os03g37830,1.758925618,5.00E-05
LOC_Os04g32480,1.756685905,5.00E-05
LOC_Os02g45700,1.755291566,0.00155
LOC_Os05g44180,1.753825872,5.00E-05
LOC_Os04g16450,1.751011256,5.00E-05
LOC_Os03g57640,1.749679673,5.00E-05
LOC_Os01g07370,1.749498273,5.00E-05
LOC_Os01g53670,1.748049135,5.00E-05
LOC_Os01g47780,1.74734323,0.00085
LOC_Os04g34250,1.746896642,5.00E-05
LOC_Os12g27440,1.746180733,5.00E-05
LOC_Os09g16458,1.746154766,0.0012
LOC_Os01g47400,1.741921378,5.00E-05
LOC_Os01g61880,1.74033605,0.00175
LOC_Os01g71090,1.740032944,0.0005
LOC_Os02g55330,1.736484934,5.00E-05
LOC_Os02g51760,1.735956789,5.00E-05
LOC_Os05g45770,1.735389249,5.00E-05
LOC_Os06g17390,1.73133163,5.00E-05
LOC_Os11g27540,1.728565989,5.00E-05
LOC_Os03g30260,1.728269332,0.00175
LOC_Os03g10500,1.727374109,5.00E-05
LOC_Os07g02460,1.725033914,0.0006
LOC_Os03g45720,1.720993699,5.00E-05
LOC_Os05g33630,1.720983713,5.00E-05
LOC_Os01g08260,1.71845963,5.00E-05
LOC_Os07g42994,1.714849274,0.0002
LOC_Os04g33390,1.713147899,5.00E-05
LOC_Os11g02400,1.711245156,5.00E-05
LOC_Os09g20820,1.71016776,5.00E-05
LOC_Os01g04710,1.709954047,5.00E-05
LOC_Os03g08330,1.705065582,5.00E-05
LOC_Os12g05010,1.704918744,5.00E-05
LOC_Os10g37400,1.704376519,0.0168
LOC_Os12g06280,1.704155538,0.0165
LOC_Os01g65210,1.701919053,5.00E-05
LOC_Os05g50990,1.701679797,5.00E-05
LOC_Os11g30500,1.700999642,5.00E-05
LOC_Os08g16820,1.700895108,5.00E-05
LOC_Os03g04680,1.700835123,5.00E-05
LOC_Os10g29150,1.699315121,0.0096
LOC_Os03g56090,1.697503075,0.00185
LOC_Os08g28400,1.696716196,5.00E-05
LOC_Os07g14850,1.696415828,5.00E-05
LOC_Os03g18030,1.695105097,5.00E-05
LOC_Os11g07922,1.694892134,5.00E-05
LOC_Os05g03900,1.694091156,5.00E-05
LOC_Os07g01810,1.692738466,5.00E-05
LOC_Os05g43240,1.692006425,5.00E-05
LOC_Os12g02310,1.689775439,5.00E-05
LOC_Os11g42550,1.68941886,0.00015
LOC_Os07g41400,1.688336899,5.00E-05
LOC_Os03g03600,1.685321039,5.00E-05
LOC_Os02g48570,1.684416768,5.00E-05
LOC_Os07g38290,1.681390272,5.00E-05
LOC_Os02g37040,1.680005472,5.00E-05
LOC_Os01g59150,1.676145828,5.00E-05
LOC_Os12g05440,1.674607806,5.00E-05
LOC_Os04g42620,1.671469663,5.00E-05
LOC_Os06g12280,1.670539547,0.0008
LOC_Os06g01960,1.670379596,5.00E-05
LOC_Os09g10340,1.669442602,5.00E-05
LOC_Os07g29750,1.669293494,5.00E-05
LOC_Os08g06280,1.669040301,5.00E-05
LOC_Os03g02070,1.666447301,5.00E-05
LOC_Os12g25280,1.665993478,5.00E-05
LOC_Os02g04640,1.665352595,5.00E-05
LOC_Os02g43330,1.663815963,5.00E-05
LOC_Os04g52430,1.66028153,5.00E-05
LOC_Os01g20980,1.657249149,5.00E-05
LOC_Os01g11600,1.657125681,5.00E-05
LOC_Os06g48810,1.65519083,5.00E-05
LOC_Os05g30500,1.654362184,5.00E-05
LOC_Os02g37590,1.653736031,5.00E-05
LOC_Os05g45090,1.653033045,5.00E-05
LOC_Os04g57920,1.652567698,5.00E-05
LOC_Os02g05470,1.651604374,5.00E-05
LOC_Os05g38660,1.650527898,5.00E-05
LOC_Os06g21240,1.647467325,5.00E-05
LOC_Os05g39990,1.647181165,5.00E-05
LOC_Os05g46340,1.647108223,5.00E-05
LOC_Os11g43700,1.646363582,5.00E-05
LOC_Os04g35864,1.645508126,5.00E-05
LOC_Os07g02140,1.645373862,0.00075
LOC_Os01g18230,1.639305162,0.0024
LOC_Os11g02530,1.639183803,5.00E-05
LOC_Os02g11760,1.638553383,5.00E-05
LOC_Os08g39550,1.637788612,5.00E-05
LOC_Os01g05650,1.636836655,5.00E-05
LOC_Os08g40680,1.628958336,5.00E-05
LOC_Os02g32140,1.627692114,5.00E-05
LOC_Os01g56380,1.626177903,5.00E-05
LOC_Os01g66590,1.62488498,5.00E-05
LOC_Os01g62630,1.623943345,5.00E-05
LOC_Os03g11910,1.622619067,5.00E-05
LOC_Os12g34510,1.62082154,5.00E-05
LOC_Os04g57739,1.615521923,0.00015
LOC_Os11g13670,1.615451718,5.00E-05
LOC_Os04g33260,1.615074658,5.00E-05
LOC_Os10g40990,1.614864699,5.00E-05
LOC_Os06g35165,1.614842176,5.00E-05
LOC_Os04g49000,1.612731587,5.00E-05
LOC_Os06g49200,1.612221446,5.00E-05
LOC_Os08g36630,1.612077027,5.00E-05
LOC_Os08g41960,1.612031335,0.008
LOC_Os07g06490,1.611285379,5.00E-05
LOC_Os09g35630,1.608844078,0.0001
LOC_Os03g57200,1.608186795,0.0004
LOC_Os08g04430,1.60769206,5.00E-05
LOC_Os07g26630,1.60689992,0.0059
LOC_Os04g41620,1.604294463,5.00E-05
LOC_Os05g51670,1.601498103,5.00E-05
LOC_Os10g02220,1.601466934,5.00E-05
LOC_Os09g32080,1.598524493,5.00E-05
LOC_Os07g23150,1.598438369,5.00E-05
LOC_Os12g41180,1.597548416,5.00E-05
LOC_Os01g41890,1.596770983,5.00E-05
LOC_Os02g40900,1.594616073,5.00E-05
LOC_Os04g26910,1.594335809,5.00E-05
LOC_Os12g13380,1.594046323,5.00E-05
LOC_Os06g28124,1.593413405,5.00E-05
LOC_Os03g06460,1.591813335,5.00E-05
LOC_Os03g13550,1.590652668,5.00E-05
LOC_Os12g03730,1.590469755,0.0001
LOC_Os07g37310,1.590020124,5.00E-05
LOC_Os05g33644,1.588892975,5.00E-05
LOC_Os03g43990,1.588791626,5.00E-05
LOC_Os01g15770,1.588225232,5.00E-05
LOC_Os07g43940,1.586520859,5.00E-05
LOC_Os12g16200,1.58595789,5.00E-05
LOC_Os03g47990,1.585676607,0.00165
LOC_Os12g31860,1.58478642,5.00E-05
LOC_Os05g12630,1.581994861,0.01025
LOC_Os01g13690,1.579762298,5.00E-05
LOC_Os01g74450,1.577918743,5.00E-05
LOC_Os05g10310,1.577651252,5.00E-05
LOC_Os09g38320,1.576128927,5.00E-05
LOC_Os07g46950,1.576081172,5.00E-05
LOC_Os06g04240,1.57328779,5.00E-05
LOC_Os02g14980,1.569620906,5.00E-05
LOC_Os02g36880,1.569459911,5.00E-05
LOC_Os05g02450,1.568957227,5.00E-05
LOC_Os01g40280,1.568486782,5.00E-05
LOC_Os07g44910,1.56586309,5.00E-05
LOC_Os01g62610,1.565676256,5.00E-05
LOC_Os10g36180,1.56387711,0.0004
LOC_Os03g08600,1.562661969,5.00E-05
LOC_Os05g42190,1.561983618,0.00785
LOC_Os05g40200,1.561028704,5.00E-05
LOC_Os09g27890,1.559774591,0.0037
LOC_Os02g45690,1.558366273,5.00E-05
LOC_Os03g50960,1.557946496,0.00035
LOC_Os02g56880,1.557792827,5.00E-05
LOC_Os06g30640,1.557055167,5.00E-05
LOC_Os03g27190,1.556368023,5.00E-05
LOC_Os04g14304,1.555753443,5.00E-05
LOC_Os01g65550,1.55493251,5.00E-05
LOC_Os11g31090,1.554797686,5.00E-05
LOC_Os04g47700,1.552494964,5.00E-05
LOC_Os02g51290,1.551675077,5.00E-05
LOC_Os09g28910,1.551126844,5.00E-05
LOC_Os06g11980,1.550627485,5.00E-05
LOC_Os01g66720,1.550239687,0.0139
LOC_Os06g10510,1.549052821,5.00E-05
LOC_Os01g41550,1.548613344,5.00E-05
LOC_Os09g28310,1.548397891,5.00E-05
LOC_Os08g37840,1.547946971,5.00E-05
LOC_Os10g20230,1.5459711,5.00E-05
LOC_Os11g19730,1.544718427,5.00E-05
LOC_Os12g27980,1.544558375,5.00E-05
LOC_Os09g39930,1.542560499,5.00E-05
LOC_Os04g52990,1.539612207,0.0069
LOC_Os07g09610,1.539186217,0.00175
LOC_Os10g04540,1.538881376,0.00315
LOC_Os05g51680,1.538064458,0.0001
LOC_Os03g19390,1.536940042,5.00E-05
LOC_Os01g16450,1.534773531,0.0001
LOC_Os09g27750,1.534561758,5.00E-05
LOC_Os06g37510,1.533975089,0.0039
LOC_Os07g08300,1.533423068,5.00E-05
LOC_Os03g17790,1.529158408,0.0001
LOC_Os06g16240,1.527913846,5.00E-05
LOC_Os02g09240,1.525705178,5.00E-05
LOC_Os06g08080,1.525365843,5.00E-05
LOC_Os06g11290,1.522851079,5.00E-05
LOC_Os12g02400,1.52098238,5.00E-05
LOC_Os06g39875,1.519512334,0.01595
LOC_Os03g02710,1.518964306,5.00E-05
LOC_Os06g10190,1.517352666,5.00E-05
LOC_Os05g45440,1.516096873,5.00E-05
LOC_Os11g37200,1.515968154,5.00E-05
LOC_Os01g61610,1.515647393,5.00E-05
LOC_Os02g51930,1.515130855,5.00E-05
LOC_Os04g55240,1.514429302,5.00E-05
LOC_Os12g13640,1.511584824,0.00055
LOC_Os03g27990,1.511192533,5.00E-05
LOC_Os08g23180,1.509018246,5.00E-05
LOC_Os05g44060,1.507251463,5.00E-05
LOC_Os07g18874,1.503451538,5.00E-05
LOC_Os09g34960,1.502214543,5.00E-05
LOC_Os11g43860,1.501537725,5.00E-05
LOC_Os07g47450,1.501536755,5.00E-05
LOC_Os11g03390,1.499661475,5.00E-05
LOC_Os12g40380,1.49912503,0.01015
LOC_Os01g09640,1.498088464,5.00E-05
LOC_Os04g54560,1.495711382,5.00E-05
LOC_Os08g20000,1.492400008,5.00E-05
LOC_Os04g47520,1.491143742,5.00E-05
LOC_Os09g28280,1.486920511,5.00E-05
LOC_Os01g13930,1.486031712,5.00E-05
LOC_Os01g72350,1.484570082,5.00E-05
LOC_Os04g39610,1.484229376,5.00E-05
LOC_Os12g36430,1.482591151,5.00E-05
LOC_Os03g27010,1.482224449,5.00E-05
LOC_Os08g02070,1.482214613,5.00E-05
LOC_Os10g35950,1.479736108,5.00E-05
LOC_Os06g34120,1.479636267,5.00E-05
LOC_Os09g29060,1.479573823,0.0018
LOC_Os02g13600,1.479226123,5.00E-05
LOC_Os07g36230,1.478595724,5.00E-05
LOC_Os03g57520,1.478025509,0.0025
LOC_Os07g08150,1.474415128,0.00405
LOC_Os06g23274,1.471469656,5.00E-05
LOC_Os07g48596,1.470923842,5.00E-05
LOC_Os03g16010,1.470733389,5.00E-05
LOC_Os08g05350,1.470617462,0.00965
LOC_Os06g51084,1.469125207,5.00E-05
LOC_Os02g39490,1.466103197,5.00E-05
LOC_Os05g01380,1.465043876,5.00E-05
LOC_Os10g31320,1.464098627,5.00E-05
LOC_Os02g44630,1.460573611,5.00E-05
LOC_Os06g15620,1.460543905,0.00235
LOC_Os03g14400,1.457581091,5.00E-05
LOC_Os07g09625,1.45632695,5.00E-05
LOC_Os05g10930,1.454457733,5.00E-05
LOC_Os08g01514,1.452418987,5.00E-05
LOC_Os02g41670,1.451447585,5.00E-05
LOC_Os04g26870,1.447734623,5.00E-05
LOC_Os01g13320,1.446816568,0.0011
LOC_Os11g06770,1.446247103,0.0178
LOC_Os03g08550,1.446082102,5.00E-05
LOC_Os04g41680,1.444794424,0.0003
LOC_Os02g51710,1.443984381,5.00E-05
LOC_Os07g34070,1.44362056,5.00E-05
LOC_Os03g32314,1.443366647,5.00E-05
LOC_Os03g05290,1.442963433,5.00E-05
LOC_Os04g48260,1.442926011,5.00E-05
LOC_Os02g53384,1.441077673,0.00245
LOC_Os06g02780,1.440277483,5.00E-05
LOC_Os04g52440,1.440040607,5.00E-05
LOC_Os02g08100,1.437652484,5.00E-05
LOC_Os08g07100,1.437191915,5.00E-05
LOC_Os11g24070,1.436147018,0.0058
LOC_Os10g36060,1.435810842,5.00E-05
LOC_Os05g03640,1.435214112,5.00E-05
LOC_Os01g41420,1.434869503,5.00E-05
LOC_Os01g25189,1.434745316,0.00315
LOC_Os06g44450,1.434209766,5.00E-05
LOC_Os06g46740,1.433390938,5.00E-05
LOC_Os01g07780,1.431084362,5.00E-05
LOC_Os01g04590,1.430851248,5.00E-05
LOC_Os03g10478,1.429320303,5.00E-05
LOC_Os03g09130,1.429113141,0.0212
LOC_Os11g01610,1.428144496,0.0015
LOC_Os03g63370,1.427245817,5.00E-05
LOC_Os01g45640,1.424866328,5.00E-05
LOC_Os05g38720,1.424461999,5.00E-05
LOC_Os03g28300,1.420375603,5.00E-05
LOC_Os02g50700,1.417470769,0.0003
LOC_Os01g62950,1.416699193,0.00025
LOC_Os06g02800,1.416617855,0.00745
LOC_Os03g64150,1.416069313,5.00E-05
LOC_Os04g47220,1.416047395,5.00E-05
LOC_Os11g04030,1.415654075,5.00E-05
LOC_Os01g10210,1.412487524,5.00E-05
LOC_Os03g14654,1.411999202,5.00E-05
LOC_Os06g45100,1.410897179,5.00E-05
LOC_Os03g57260,1.41015833,0.0017
LOC_Os03g50470,1.409995906,5.00E-05
LOC_Os04g48410,1.408164196,5.00E-05
LOC_Os02g13965,1.407845756,5.00E-05
LOC_Os02g22480,1.407018972,0.00035
LOC_Os12g05020,1.406742545,5.00E-05
LOC_Os05g19150,1.406234749,5.00E-05
LOC_Os07g30610,1.405810329,5.00E-05
LOC_Os07g44890,1.405203427,5.00E-05
LOC_Os02g43870,1.405072863,5.00E-05
LOC_Os07g43390,1.404580015,5.00E-05
LOC_Os09g12290,1.403965845,5.00E-05
LOC_Os08g37874,1.403682849,5.00E-05
LOC_Os04g51610,1.400681274,5.00E-05
LOC_Os07g41200,1.400228167,5.00E-05
LOC_Os03g57330,1.398973979,5.00E-05
LOC_Os11g37950,1.398205206,5.00E-05
LOC_Os04g20474,1.398158563,5.00E-05
LOC_Os12g18770,1.397826884,5.00E-05
LOC_Os10g12290,1.39659563,5.00E-05
LOC_Os07g09310,1.392807836,5.00E-05
LOC_Os08g37300,1.39263446,5.00E-05
LOC_Os02g30110,1.392609509,5.00E-05
LOC_Os02g02840,1.390928218,5.00E-05
LOC_Os09g36810,1.389756033,5.00E-05
LOC_Os02g54030,1.389501324,0.0003
LOC_Os01g43980,1.388318348,5.00E-05
LOC_Os04g43300,1.388192797,5.00E-05
LOC_Os05g20100,1.387601532,0.00195
LOC_Os07g42220,1.385775445,5.00E-05
LOC_Os01g65650,1.385125901,5.00E-05
LOC_Os04g49570,1.384345125,5.00E-05
LOC_Os10g12050,1.38405132,0.0001
LOC_Os06g11660,1.383217039,5.00E-05
LOC_Os08g15050,1.382692513,5.00E-05
LOC_Os04g44500,1.381878323,5.00E-05
LOC_Os06g36070,1.381041613,5.00E-05
LOC_Os04g40670,1.380881301,5.00E-05
LOC_Os02g05920,1.380292131,5.00E-05
LOC_Os09g31080,1.379698369,5.00E-05
LOC_Os01g08140,1.379373731,0.02205
LOC_Os02g01730,1.379009586,5.00E-05
LOC_Os04g37550,1.378062204,5.00E-05
LOC_Os09g28340,1.377142537,5.00E-05
LOC_Os04g05650,1.376191768,5.00E-05
LOC_Os05g37190,1.376133675,5.00E-05
LOC_Os11g02620,1.373318775,5.00E-05
LOC_Os01g04200,1.373011212,5.00E-05
LOC_Os06g43980,1.370081159,5.00E-05
LOC_Os08g24770,1.370045673,5.00E-05
LOC_Os03g42710,1.368458312,5.00E-05
LOC_Os04g59330,1.368444819,5.00E-05
LOC_Os08g27720,1.368353008,5.00E-05
LOC_Os11g44930,1.36817478,5.00E-05
LOC_Os01g12900,1.36790308,0.01105
LOC_Os05g15770,1.36773435,5.00E-05
LOC_Os05g42330,1.367585523,5.00E-05
LOC_Os07g45100,1.366733023,5.00E-05
LOC_Os08g31580,1.365993599,5.00E-05
LOC_Os03g46060,1.36468306,5.00E-05
LOC_Os02g51620,1.36421142,5.00E-05
LOC_Os03g63870,1.363884357,5.00E-05
LOC_Os02g57720,1.362294233,5.00E-05
LOC_Os01g45460,1.362108689,0.0006
LOC_Os06g12790,1.361433717,5.00E-05
LOC_Os04g53370,1.36122416,0.002
LOC_Os07g42250,1.35970002,5.00E-05
LOC_Os03g56260,1.353256625,5.00E-05
LOC_Os07g42440,1.352967328,0.0022
LOC_Os04g14470,1.35268781,0.0168
LOC_Os01g12520,1.352452275,0.00015
LOC_Os03g13860,1.351377201,5.00E-05
LOC_Os05g35570,1.35090148,5.00E-05
LOC_Os09g34290,1.349722482,0.00055
LOC_Os07g35510,1.348910898,5.00E-05
LOC_Os03g58580,1.347480915,5.00E-05
LOC_Os04g53000,1.346726449,5.00E-05
LOC_Os05g34830,1.3465523,5.00E-05
LOC_Os07g26690,1.344873777,5.00E-05
LOC_Os04g25784,1.342674503,5.00E-05
LOC_Os08g39460,1.342123237,0.0006
LOC_Os08g36320,1.341913516,5.00E-05
LOC_Os03g19940,1.341690335,5.00E-05
LOC_Os09g28770,1.34158363,5.00E-05
LOC_Os10g42100,1.341070888,5.00E-05
LOC_Os03g58570,1.339001737,5.00E-05
LOC_Os01g63930,1.338827843,5.00E-05
LOC_Os06g22060,1.336649548,5.00E-05
LOC_Os01g35050,1.335865221,5.00E-05
LOC_Os09g17600,1.333367411,5.00E-05
LOC_Os08g14020,1.32776094,0.01235
LOC_Os05g10670,1.327608384,5.00E-05
LOC_Os03g17800,1.326304074,5.00E-05
LOC_Os01g13520,1.325942853,5.00E-05
LOC_Os04g33460,1.324901252,5.00E-05
LOC_Os06g35940,1.323764448,5.00E-05
LOC_Os03g17870,1.323741129,5.00E-05
LOC_Os03g29920,1.323457937,0.00045
LOC_Os11g38920,1.323394776,0.004
LOC_Os03g57420,1.32241877,5.00E-05
LOC_Os11g07600,1.320898534,5.00E-05
LOC_Os04g07890,1.320896847,5.00E-05
LOC_Os06g10210,1.319799316,5.00E-05
LOC_Os06g02810,1.316558949,0.0007
LOC_Os12g27370,1.315742568,5.00E-05
LOC_Os03g53520,1.315263353,5.00E-05
LOC_Os02g48900,1.315006984,5.00E-05
LOC_Os08g06100,1.314281201,5.00E-05
LOC_Os01g56360,1.313271799,5.00E-05
LOC_Os03g64230,1.312379845,5.00E-05
LOC_Os03g02920,1.311776332,5.00E-05
LOC_Os11g03240,1.311300718,5.00E-05
LOC_Os08g08500,1.309817923,5.00E-05
LOC_Os03g10090,1.308928354,5.00E-05
LOC_Os08g37040,1.30818505,5.00E-05
LOC_Os04g38440,1.306977078,0.0081
LOC_Os04g53350,1.306139073,5.00E-05
LOC_Os03g49350,1.306076801,5.00E-05
LOC_Os02g05930,1.303551584,5.00E-05
LOC_Os08g39490,1.303000399,5.00E-05
LOC_Os11g02450,1.302837525,0.0061
LOC_Os01g68840,1.302707912,0.00015
LOC_Os02g08230,1.302282989,5.00E-05
LOC_Os03g08100,1.301977975,5.00E-05
LOC_Os08g19980,1.301861572,5.00E-05
LOC_Os02g56900,1.29955136,5.00E-05
LOC_Os06g43620,1.297952056,5.00E-05
LOC_Os07g44070,1.297108503,5.00E-05
LOC_Os01g37470,1.296325337,5.00E-05
LOC_Os03g02750,1.293142121,5.00E-05
LOC_Os08g24200,1.292564097,0.00325
LOC_Os05g11900,1.29226998,5.00E-05
LOC_Os11g01450,1.291473584,5.00E-05
LOC_Os02g42412,1.290855432,5.00E-05
LOC_Os06g22960,1.288699628,5.00E-05
LOC_Os03g21270,1.285371906,5.00E-05
LOC_Os06g21140,1.284762608,5.00E-05
LOC_Os02g51590,1.284727494,5.00E-05
LOC_Os12g33194,1.284144259,5.00E-05
LOC_Os09g27670,1.283305777,5.00E-05
LOC_Os07g31720,1.282473055,5.00E-05
LOC_Os01g72420,1.281659531,0.0001
LOC_Os02g50350,1.280140115,5.00E-05
LOC_Os02g07060,1.279454212,5.00E-05
LOC_Os07g43290,1.278303606,5.00E-05
LOC_Os06g34730,1.278027541,5.00E-05
LOC_Os01g47300,1.274872725,0.00095
LOC_Os06g46670,1.272610873,5.00E-05
LOC_Os11g03520,1.272605407,0.0019
LOC_Os12g38180,1.272015334,5.00E-05
LOC_Os05g49860,1.270198277,5.00E-05
LOC_Os01g04620,1.26939687,0.00065
LOC_Os09g36520,1.269293579,5.00E-05
LOC_Os07g48010,1.268888669,5.00E-05
LOC_Os03g03320,1.268868507,0.00105
LOC_Os12g03080,1.26876894,5.00E-05
LOC_Os11g06150,1.268573909,0.00055
LOC_Os09g36860,1.267235598,5.00E-05
LOC_Os08g38850,1.266418249,5.00E-05
LOC_Os06g15730,1.265304882,5.00E-05
LOC_Os01g47190,1.265238717,0.0002
LOC_Os12g36750,1.262266739,5.00E-05
LOC_Os08g02230,1.261909715,5.00E-05
LOC_Os02g07870,1.261772355,5.00E-05
LOC_Os01g36580,1.260015989,0.01095
LOC_Os08g45030,1.25974609,5.00E-05
LOC_Os06g16450,1.258828769,5.00E-05
LOC_Os07g38490,1.257573726,0.0001
LOC_Os04g33690,1.257419775,5.00E-05
LOC_Os01g01170,1.257164803,0.00105
LOC_Os04g27340,1.25617499,5.00E-05
LOC_Os08g01910,1.254326577,0.00145
LOC_Os10g09990,1.253880394,5.00E-05
LOC_Os03g60509,1.253777593,5.00E-05
LOC_Os12g43720,1.252958734,5.00E-05
LOC_Os02g03570,1.251669574,5.00E-05
LOC_Os02g02540,1.250231628,5.00E-05
LOC_Os01g43650,1.247755268,5.00E-05
LOC_Os06g12560,1.24685569,0.0009
LOC_Os10g31780,1.246637363,5.00E-05
LOC_Os06g51060,1.245999112,5.00E-05
LOC_Os12g41660,1.245220693,5.00E-05
LOC_Os04g12499,1.24451774,5.00E-05
LOC_Os12g12370,1.244013187,5.00E-05
LOC_Os09g38620,1.24363914,5.00E-05
LOC_Os01g53790,1.242953266,0.0066
LOC_Os08g20486,1.242601399,5.00E-05
LOC_Os01g16750,1.241469963,0.01305
LOC_Os08g33380,1.240469993,5.00E-05
LOC_Os08g28710,1.239941686,5.00E-05
LOC_Os11g41670,1.23990945,0.00015
LOC_Os02g48190,1.238786525,5.00E-05
LOC_Os02g13290,1.237525146,5.00E-05
LOC_Os12g02320,1.235943942,5.00E-05
LOC_Os10g37160,1.233174166,5.00E-05
LOC_Os05g26840,1.231350687,5.00E-05
LOC_Os07g44250,1.231100784,0.00475
LOC_Os05g36184,1.230989445,0.00905
LOC_Os09g02270,1.230939979,5.00E-05
LOC_Os06g04090,1.229829698,5.00E-05
LOC_Os03g47160,1.228502288,0.00125
LOC_Os09g34230,1.227631159,5.00E-05
LOC_Os10g40720,1.227349596,5.00E-05
LOC_Os02g49310,1.227210419,0.00015
LOC_Os08g10500,1.226613065,5.00E-05
LOC_Os10g24980,1.22587487,0.0082
LOC_Os11g04490,1.225532986,5.00E-05
LOC_Os08g14490,1.224595981,5.00E-05
LOC_Os01g52530,1.224549229,5.00E-05
LOC_Os08g23810,1.224240965,5.00E-05
LOC_Os07g37550,1.223826486,5.00E-05
LOC_Os01g01920,1.223656544,5.00E-05
LOC_Os06g39110,1.223372496,5.00E-05
LOC_Os07g08390,1.220016222,5.00E-05
LOC_Os05g11950,1.219362713,5.00E-05
LOC_Os06g25500,1.218917122,5.00E-05
LOC_Os09g21796,1.218489388,5.00E-05
LOC_Os02g12400,1.217586663,5.00E-05
LOC_Os03g01330,1.217217779,5.00E-05
LOC_Os10g24004,1.216638922,5.00E-05
LOC_Os10g13850,1.21608551,5.00E-05
LOC_Os04g40100,1.215558043,5.00E-05
LOC_Os02g47980,1.213014836,5.00E-05
LOC_Os03g46260,1.212003987,5.00E-05
LOC_Os01g59530,1.211874029,5.00E-05
LOC_Os04g44870,1.210108933,5.00E-05
LOC_Os07g10190,1.20964594,5.00E-05
LOC_Os12g35670,1.209579136,5.00E-05
LOC_Os05g19954,1.208295065,0.0001
LOC_Os01g50616,1.207481526,5.00E-05
LOC_Os06g18140,1.205662785,5.00E-05
LOC_Os11g42510,1.205066552,5.00E-05
LOC_Os07g06500,1.204441366,5.00E-05
LOC_Os09g36250,1.203313513,5.00E-05
LOC_Os01g13090,1.201789829,5.00E-05
LOC_Os06g47650,1.199366521,5.00E-05
LOC_Os12g01530,1.198955162,5.00E-05
LOC_Os03g01820,1.198183587,5.00E-05
LOC_Os11g32650,1.198149941,5.00E-05
LOC_Os04g33200,1.198133583,5.00E-05
LOC_Os01g50080,1.197863959,5.00E-05
LOC_Os05g29020,1.197324393,0.0172
LOC_Os06g10880,1.196681328,5.00E-05
LOC_Os01g40820,1.196314288,5.00E-05
LOC_Os04g48390,1.196275032,5.00E-05
LOC_Os01g70200,1.195704793,5.00E-05
LOC_Os01g01870,1.194811768,5.00E-05
LOC_Os10g37710,1.193893174,0.0002
LOC_Os02g37690,1.192117445,5.00E-05
LOC_Os07g47510,1.191371172,5.00E-05
LOC_Os09g31482,1.191240954,5.00E-05
LOC_Os05g04584,1.191122367,5.00E-05
LOC_Os01g07376,1.190339271,5.00E-05
LOC_Os06g28630,1.190159492,5.00E-05
LOC_Os09g16449,1.190061388,0.0001
LOC_Os02g27000,1.188825247,5.00E-05
LOC_Os01g59160,1.188332987,0.0008
LOC_Os11g24500,1.185092773,5.00E-05
LOC_Os02g14840,1.185075482,5.00E-05
LOC_Os07g35140,1.183522388,5.00E-05
LOC_Os04g03740,1.181247378,5.00E-05
LOC_Os01g08670,1.180724285,0.0067
LOC_Os05g05270,1.180007831,0.01315
LOC_Os11g40009,1.178363203,5.00E-05
LOC_Os01g01030,1.178157086,5.00E-05
LOC_Os03g37470,1.177348516,0.00015
LOC_Os07g47250,1.177277511,5.00E-05
LOC_Os06g49010,1.17689994,5.00E-05
LOC_Os02g07760,1.173844612,5.00E-05
LOC_Os01g07200,1.173308853,5.00E-05
LOC_Os08g07490,1.17326567,0.0068
LOC_Os01g14050,1.17219491,5.00E-05
LOC_Os02g32580,1.171525122,5.00E-05
LOC_Os01g11660,1.171425283,0.00135
LOC_Os02g33670,1.170912365,0.0027
LOC_Os01g72090,1.170672349,5.00E-05
LOC_Os09g39060,1.169578922,0.0129
LOC_Os04g39840,1.169463739,5.00E-05
LOC_Os05g23140,1.169130563,0.0059
LOC_Os06g42720,1.16709542,5.00E-05
LOC_Os03g05020,1.165661795,5.00E-05
LOC_Os04g13210,1.164962313,5.00E-05
LOC_Os08g05470,1.164589693,0.0003
LOC_Os02g52270,1.164280577,0.00145
LOC_Os01g19610,1.162919508,5.00E-05
LOC_Os08g31980,1.161561661,5.00E-05
LOC_Os06g48650,1.16137247,5.00E-05
LOC_Os02g52280,1.160630944,5.00E-05
LOC_Os01g01840,1.160569442,5.00E-05
