,log2FC,padj
LOC_Os05g39400,5.858104705,0.027701316
LOC_Os10g20710,5.838842915,0.001794383
LOC_Os11g47730,5.817344694,0.024854106
LOC_Os11g17970,5.8117539,0.002591871
LOC_Os01g10960,5.795233385,0.041257322
LOC_Os03g43650,5.788091936,0.005596162
LOC_Os01g11620,5.784814573,0.010023237
LOC_Os11g27264,5.782488936,0.002008921
LOC_Os09g33580,5.771129532,0.005518424
LOC_Os03g01270,5.744626268,0.044840621
LOC_Os07g34870,5.739702267,0.002801425
LOC_Os05g11990,5.73692569,0.003585019
LOC_Os01g41730,5.735793324,0.035339347
LOC_Os02g12730,5.724930629,0.04649012
LOC_Os06g49660,5.706673835,0.017854583
LOC_Os04g07890,5.700548206,0.027238153
LOC_Os10g22590,5.693575109,0.041268985
LOC_Os12g15680,5.673065499,5.98E-05
LOC_Os01g52240,5.673032519,0.001572742
LOC_Os01g50910,5.672313997,1.87E-31
LOC_Os01g64410,5.669593851,0.012664132
LOC_Os03g57970,5.668845621,0.001011712
LOC_Os05g04500,5.646163726,0.001152934
LOC_Os04g28990,5.639453835,0.00135315
LOC_Os05g06780,5.635364846,0.001921399
LOC_Os01g59819,5.618595376,0.005225654
LOC_Os07g41590,5.608329416,0.01584436
LOC_Os03g16960,5.595313799,0.004974516
LOC_Os04g03050,5.585995114,0.001051088
LOC_Os01g62200,5.583577491,0.038566812
LOC_Os09g13410,5.581753143,0.011440151
LOC_Os01g08220,5.57795909,5.70E-16
LOC_Os11g39420,5.563441354,0.049687906
LOC_Os04g33450,5.55803662,0.007021244
LOC_Os03g03350,5.553545127,0.010945962
LOC_Os03g29920,5.531372924,0.030624104
LOC_Os02g58000,5.524936268,0.012919877
LOC_Os11g26950,5.520367947,0.028065383
LOC_Os12g37510,5.507120798,0.021691818
LOC_Os01g13610,5.505096545,0.016864313
LOC_Os04g42650,5.484080619,0.002150454
LOC_Os04g16970,5.474701867,0.022462286
LOC_Os07g03040,5.468288624,4.64E-13
LOC_Os04g32540,5.468104985,0.004491092
LOC_Os12g28880,5.451634268,0.023018327
LOC_Os01g61160,5.448108468,0.024837965
LOC_Os07g05360,5.439566293,3.28E-06
LOC_Os05g48850,5.432391267,0.005462831
LOC_Os07g43990,5.431897748,0.021933441
LOC_Os06g03970,5.424133476,0.013400974
LOC_Os04g37500,5.416536282,0.007105187
LOC_Os04g46780,5.387446472,0.005490618
LOC_Os07g47960,5.385323158,0.024840695
LOC_Os08g43270,5.364599649,0.004273965
LOC_Os10g28120,5.360514535,0.002531169
LOC_Os12g21940,5.358241367,1.06E-11
LOC_Os01g53240,5.343133747,0.013152646
LOC_Os07g04190,5.340436455,0.036773056
LOC_Os07g05840,5.336964855,1.36E-51
LOC_Os04g54390,5.316784783,0.007058754
LOC_Os10g28350,5.316632985,5.01E-13
LOC_Os07g35350,5.305915269,0.012046057
LOC_Os12g38360,5.305845103,0.026288841
LOC_Os01g46120,5.301173536,0.007666517
LOC_Os03g44890,5.299999035,0.005132214
LOC_Os08g35710,5.259522419,0.004885665
LOC_Os11g26790,5.252928457,1.48E-05
LOC_Os10g42390,5.237933395,0.028356801
LOC_Os09g26920,5.234917837,1.54E-06
LOC_Os09g16458,5.234327003,0.030263511
LOC_Os03g47016,5.212314775,0.04152049
LOC_Os03g14610,5.21173408,0.013831363
LOC_Os01g28030,5.205455607,0.027442825
LOC_Os06g11490,5.203155613,0.031496818
LOC_Os01g53640,5.190901013,0.009836242
LOC_Os05g46440,5.184022613,0.023250852
LOC_Os02g42970,5.176385263,0.025920796
LOC_Os05g44070,5.172649226,0.031495071
LOC_Os12g40890,5.16610686,0.023715515
LOC_Os03g02040,5.162777871,0.008178045
LOC_Os05g27304,5.15187208,0.012511447
LOC_Os08g32160,5.150129247,0.009963874
LOC_Os12g13300,5.148151902,0.036938097
LOC_Os02g43330,5.139505605,4.32E-38
