,log2FC,padj
LOC_Os08g40060,-2.770646147,0.020057392
LOC_Os02g13620,-2.771454758,0.009812054
LOC_Os01g62200,-2.792655509,0.003131305
LOC_Os03g59210,-2.800356607,0.014252316
LOC_Os03g28170,-2.810284288,0.003073054
LOC_Os07g38150,-2.825452558,0.0054027
LOC_Os08g35760,-2.877086846,0.015240223
LOC_Os01g41160,-2.888817317,0.041756881
LOC_Os01g65440,-2.888817317,0.041756881
LOC_Os05g18730,-2.888817317,0.041756881
LOC_Os10g39840,-2.900512735,0.012140675
LOC_Os03g14030,-2.92080061,0.001701129
LOC_Os06g48160,-2.924068637,0.007458047
LOC_Os10g40810,-2.92750016,0.013339641
LOC_Os04g41238,-2.930852663,0.019434951
LOC_Os12g44090,-2.937331316,0.033664757
LOC_Os06g06990,-2.943524822,0.034780972
LOC_Os12g39930,-2.964588257,0.000941918
LOC_Os10g40710,-2.976211156,0.011706775
LOC_Os01g21034,-2.984108676,0.003256853
LOC_Os01g62860,-2.984266853,0.033664757
LOC_Os06g10170,-2.984266853,0.033664757
LOC_Os08g36920,-2.99996347,0.010299849
LOC_Os01g27240,-3.004303151,0.034780972
LOC_Os04g43020,-3.004303151,0.034780972
LOC_Os11g05290,-3.004303151,0.034780972
LOC_Os05g02070,-3.015659911,0.000795597
LOC_Os04g55620,-3.023331055,0.010299849
LOC_Os06g39728,-3.023331055,0.010299849
LOC_Os11g46960,-3.029723416,0.027322057
LOC_Os03g55290,-3.031724596,0.003916714
LOC_Os07g33120,-3.05572981,0.014149938
LOC_Os01g59840,-3.07379137,0.027322057
LOC_Os01g23880,-3.116553045,0.022314819
LOC_Os10g08540,-3.116553045,0.022314819
LOC_Os12g36220,-3.116553045,0.022314819
LOC_Os11g05280,-3.118678866,0.026706022
LOC_Os04g38220,-3.131989358,0.00080695
LOC_Os10g21298,-3.156105606,0.007116069
LOC_Os05g51160,-3.163457352,0.002066881
LOC_Os04g58734,-3.170653636,0.010453099
LOC_Os09g25100,-3.181008545,0.004405204
LOC_Os02g15460,-3.198452117,0.018334706
LOC_Os11g43590,-3.198452117,0.018334706
LOC_Os03g02240,-3.209330107,0.002710732
LOC_Os08g40410,-3.224649256,0.020717199
LOC_Os02g12670,-3.2248554,0.009030241
LOC_Os05g48850,-3.2248554,0.009030241
LOC_Os01g07240,-3.275950627,0.015150304
LOC_Os08g25690,-3.275950627,0.015150304
LOC_Os07g02200,-3.277094335,0.007826126
LOC_Os12g26470,-3.277094335,0.007826126
LOC_Os06g40818,-3.278843426,0.001255032
LOC_Os08g01510,-3.302521185,0.006803492
LOC_Os07g05940,-3.308990184,0.003014449
LOC_Os03g47620,-3.323365589,0.012821408
LOC_Os06g09240,-3.349497455,0.012586629
LOC_Os06g09350,-3.349497455,0.012586629
LOC_Os07g14514,-3.349497455,0.012586629
LOC_Os06g15730,-3.403554064,0.001776932
LOC_Os02g43560,-3.408721697,0.045799632
LOC_Os02g57790,-3.408721697,0.045799632
LOC_Os03g41920,-3.408721697,0.045799632
LOC_Os04g53580,-3.408721697,0.045799632
LOC_Os04g59320,-3.408721697,0.045799632
LOC_Os07g08350,-3.408721697,0.045799632
LOC_Os08g37890,-3.408721697,0.045799632
LOC_Os11g33270,-3.425326394,0.002910357
LOC_Os11g17970,-3.467664433,0.000674063
LOC_Os06g43370,-3.472173559,0.034780972
LOC_Os07g02440,-3.50668198,0.000383294
LOC_Os07g41200,-3.508811478,0.001630752
LOC_Os01g59880,-3.532951888,0.034780972
LOC_Os01g69290,-3.532951888,0.034780972
LOC_Os02g52490,-3.532951888,0.034780972
LOC_Os03g25930,-3.532951888,0.034780972
LOC_Os04g15840,-3.532951888,0.034780972
LOC_Os04g53800,-3.550006184,0.007434817
LOC_Os06g43410,-3.597787987,0.003112808
LOC_Os04g02590,-3.608689202,0.048219086
LOC_Os11g17504,-3.635417657,0.00064765
LOC_Os04g59020,-3.647327603,0.026706022
LOC_Os06g10990,-3.647327603,0.026706022
LOC_Os09g33460,-3.647327603,0.026706022
LOC_Os10g35300,-3.647327603,0.026706022
LOC_Os06g20040,-3.6621149,0.000423598
LOC_Os11g06980,-3.688802521,0.000386874
LOC_Os02g51040,-3.701285561,0.020717199
LOC_Os03g28160,-3.710866703,7.62E-05
LOC_Os09g08720,-3.852014326,0.012821408
LOC_Os07g04150,-3.870903021,0.00035974
LOC_Os02g13870,-3.877451761,0.000271337
LOC_Os05g11320,-3.904776787,2.97E-05
LOC_Os01g62480,-3.922055533,0.00030226
LOC_Os01g01650,-4.110039779,8.22E-05
LOC_Os02g43170,-4.110380956,0.000208764
LOC_Os01g42520,-4.118381369,1.59E-05
LOC_Os08g37250,-4.264180466,0.004429481
LOC_Os04g32540,-4.457930422,9.18E-05
LOC_Os01g58910,-4.464689194,0.002525671
LOC_Os03g14654,-4.514729554,6.38E-06
LOC_Os03g25330,-4.525777046,0.002116575
LOC_Os06g26270,-4.772568421,0.000935753
LOC_Os01g38610,-4.905553575,3.93E-06
LOC_Os05g26760,-4.956291752,0.001391155
LOC_Os08g01030,-5.033790262,0.001115132
LOC_Os05g45180,-5.088229748,0.000347793
LOC_Os02g45450,-5.29538112,0.000186674
LOC_Os04g33370,-5.33004608,0.000147935
LOC_Os01g63190,-5.34344672,1.18E-07
LOC_Os06g49660,-5.551849964,6.97E-05
LOC_Os09g35030,-5.664793987,4.71E-05
LOC_Os01g50470,-5.782728225,0.048219086
LOC_Os02g54830,-5.782728225,0.048219086
LOC_Os04g31640,-5.782728225,0.048219086
LOC_Os04g35580,-5.782728225,0.048219086
LOC_Os09g25420,-5.782728225,0.048219086
LOC_Os12g32640,-5.782728225,0.048219086
LOC_Os01g50000,-5.887770361,0.048219086
LOC_Os02g45160,-5.887770361,0.048219086
LOC_Os03g19990,-5.887770361,0.048219086
LOC_Os04g28860,-5.887770361,0.048219086
LOC_Os04g31350,-5.887770361,0.048219086
LOC_Os04g41900,-5.887770361,0.048219086
LOC_Os06g14150,-5.887770361,0.048219086
LOC_Os06g46030,-5.887770361,0.048219086
LOC_Os07g29310,-5.887770361,0.048219086
LOC_Os07g36460,-5.887770361,0.048219086
LOC_Os07g36630,-5.887770361,0.048219086
LOC_Os08g28570,-5.887770361,0.048219086
LOC_Os10g32990,-5.887770361,0.048219086
LOC_Os01g25800,-5.985680738,0.032764251
LOC_Os02g40260,-6.077366505,0.032764251
LOC_Os03g02280,-6.077366505,0.032764251
LOC_Os03g42380,-6.077366505,0.032764251
LOC_Os08g24920,-6.077366505,0.032764251
LOC_Os02g42800,-6.244915652,0.02277515
LOC_Os03g36560,-6.244915652,0.02277515
LOC_Os05g39310,-6.244915652,0.02277515
LOC_Os06g32730,-6.244915652,0.02277515
LOC_Os10g36360,-6.244915652,0.02277515
LOC_Os05g02790,-6.321916632,0.016154467
LOC_Os08g36760,-6.39501524,0.016154467
LOC_Os01g62514,-6.53095948,0.011667115
LOC_Os03g26530,-6.53095948,0.011667115
LOC_Os06g01490,-6.53095948,0.011667115
LOC_Os09g36350,-6.575319592,4.40E-08
LOC_Os01g14660,-6.65518967,0.008564159
LOC_Os12g29605,-6.65518967,0.008564159
LOC_Os03g14010,-6.713510683,0.006379424
LOC_Os04g38280,-6.769565386,0.006379424
LOC_Os11g06820,-7.066644209,0.002220049
LOC_Os08g16030,-7.153473839,0.0017497
LOC_Os04g01960,-7.31287142,0.001115132
LOC_Os11g13750,-7.31287142,0.001115132
LOC_Os02g18990,-7.35011345,0.001115132
LOC_Os02g56860,-7.456396916,0.000732646
LOC_Os01g25010,-7.523137682,0.00059992
LOC_Os01g54210,-7.523137682,0.00059992
LOC_Os04g48350,-7.706620781,0.000341383
LOC_Os04g39150,-8.148398114,8.11E-05
LOC_Os02g52040,-8.551544915,1.79E-05
LOC_Os11g18730,-8.916810733,4.82E-06
