"","log2FC","padj"
"AT1G53000",-0.877319009724442,0.00341604907014098
"AT1G53180",0.46964406185021,0.00406054787193093
"AT1G53210",-0.371815014055184,0.000800444960050398
"AT1G53240",-0.343149216976688,0.0112495720083135
"AT1G53280",-0.706160518571563,9.85000578341135e-08
"AT1G53750",-0.186142000823508,0.0184912441980475
"AT1G53780",0.342100116211214,0.00161919850790608
"AT1G53840",-0.354549798775306,1.50184945412203e-07
"AT1G53870",0.654576870557222,0.00016186971427367
"AT1G53890",0.657497142464958,0.000154582385535587
"AT1G54110",0.798755896587763,0.00603662793882497
"AT1G54120",1.09690782968527,0.000340192458216974
"AT1G54340",-0.359867384202233,0.00138054294984598
"AT1G54580",-0.488268522388305,0.0260013358832843
"AT1G54690",0.856865764718707,1.11729419870688e-05
"AT1G54740",1.28380645101391,0.000286971275850454
"AT1G54890",-0.49930564455927,0.0390402007602035
"AT1G55040",0.743003804627671,0.00237606954640014
"AT1G55130",-0.592817474619675,0.0160053530682514
"AT1G55240",0.792045781107758,5.53896312713665e-05
"AT1G55360",-0.835199108127872,4.16350100626919e-07
"AT1G55805",0.522272157675548,0.0285119586925744
"AT1G55810",0.599596734577041,0.0131076434245087
"AT1G55850",0.60176560236005,2.28119276845316e-07
"AT1G56010",0.843473083265763,4.77040552105777e-05
"AT1G56070",0.189811170395605,0.0415576027345229
"AT1G56190",-0.404365646698895,0.0177570136045806
"AT1G56340",-0.478001085603069,3.01511412995692e-05
"AT1G56450",-0.362475332635686,0.000865665273101789
"AT1G56460",-0.311291476662519,0.0181592698790633
"AT1G56550",0.902742825734499,0.000101564620603252
"AT1G57660",0.434176669208669,0.0301052772414009
"AT1G58190",0.511149097794663,0.0274631833809986
"AT1G58265",-0.794283880256232,0.0330247567084185
"AT1G58360",-0.551069762294462,5.1582769532857e-05
"AT1G59500",0.856685294578071,0.000862256387670898
"AT1G59740",-0.738425622222879,1.18970117786797e-18
"AT1G60360",0.979935188586233,0.0160211997399023
"AT1G60680",-0.469378338564929,0.0285459481936161
"AT1G60710",-0.50967089213346,1.6651536100103e-08
"AT1G60800",-0.407521065626368,0.0216491733870773
"AT1G60989",-0.83993313728005,0.000475170036579628
"AT1G61180",0.796450161615691,0.000352310843982402
"AT1G61360",-0.377407561990214,0.00395675421791578
"AT1G61610",-0.375725012395422,0.0239048431681071
"AT1G61660",-0.609035342761297,1.56838633706477e-06
"AT1G61740",-0.334724161739254,0.0157048471256575
"AT1G61830",1.03591238483111,0.00420142384915536
"AT1G62180",0.577082648889937,0.00225250812769644
"AT1G62320",-0.329159050724595,0.0293922604515907
"AT1G62440",0.858369384628058,5.17802565890853e-05
"AT1G62580",0.604102412181853,0.0209984919733774
"AT1G62600",0.36904596937604,0.0146121775352766
"AT1G62620",0.461323023522845,0.0477844623780984
"AT1G62790",-0.375752959480285,0.00199085168572414
"AT1G63090",-0.431542999079611,0.000155968032887278
"AT1G63180",0.41646772854368,0.0256301706196609
"AT1G63290",-0.518859719447106,0.00130860622762305
"AT1G63310",0.994871333430478,0.00791238077142242
"AT1G63370",0.431676680474669,0.033339022644365
"AT1G63400",0.572531859600155,0.0229780489498391
"AT1G63500",-0.237189818744183,0.00353970822114839
"AT1G63550",1.00997424414943,0.00741501456952128
"AT1G63940",-0.271056263097393,0.00208780283962754
"AT1G63980",0.466660164890106,0.00264039022240731
"AT1G64060",-0.431971601007086,1.65524080747629e-05
"AT1G64520",-0.259383810394276,0.018040470734687
"AT1G64630",0.362790148070037,0.0261624139765513
"AT1G64660",0.568317383044209,4.68715539129907e-05
"AT1G64820",0.56365091384454,0.0410047626087399
